Year,Economy,Economy Label,Sex,Sex Label,Industry,Industry Label,Components,Components Label,Percentage of Domestic Value Added,Percentage of Domestic Value Added Footnote,Percentage of Domestic Value Added Missing value
2016,116,"Cambodia",2,"Male",I22,"Industry",03,"Indirect domestic value added in gross exports",38.14328,,
2016,116,"Cambodia",2,"Male",I23,"Manufacturing",01,"Domestic value added in gross exports",25.19824,,
2016,116,"Cambodia",2,"Male",I23,"Manufacturing",02,"Direct domestic value added in gross exports",23.39761,,
2016,116,"Cambodia",2,"Male",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",38.02211,,
2016,116,"Cambodia",2,"Male",I24,"Services",01,"Domestic value added in gross exports",51.07579,,
2016,116,"Cambodia",2,"Male",I24,"Services",02,"Direct domestic value added in gross exports",51.69075,,
2016,116,"Cambodia",2,"Male",I24,"Services",03,"Indirect domestic value added in gross exports",48.92064,,
2016,116,"Cambodia",1,"Female",I20,"Total",01,"Domestic value added in gross exports",61.53112,,
2016,116,"Cambodia",1,"Female",I20,"Total",02,"Direct domestic value added in gross exports",62.6266,,
2016,116,"Cambodia",1,"Female",I20,"Total",03,"Indirect domestic value added in gross exports",55.35519,,
2016,116,"Cambodia",1,"Female",I21,"Agriculture",01,"Domestic value added in gross exports",53.27336,,
2016,116,"Cambodia",1,"Female",I21,"Agriculture",02,"Direct domestic value added in gross exports",53.25937,,
2016,116,"Cambodia",1,"Female",I21,"Agriculture",03,"Indirect domestic value added in gross exports",53.4582,,
2016,116,"Cambodia",1,"Female",I22,"Industry",01,"Domestic value added in gross exports",74.66855,,
2016,116,"Cambodia",1,"Female",I22,"Industry",02,"Direct domestic value added in gross exports",76.46809,,
2016,116,"Cambodia",1,"Female",I22,"Industry",03,"Indirect domestic value added in gross exports",61.85672,,
2016,116,"Cambodia",1,"Female",I23,"Manufacturing",01,"Domestic value added in gross exports",74.80176,,
2016,116,"Cambodia",1,"Female",I23,"Manufacturing",02,"Direct domestic value added in gross exports",76.60239,,
2016,116,"Cambodia",1,"Female",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",61.97789,,
2016,116,"Cambodia",1,"Female",I24,"Services",01,"Domestic value added in gross exports",48.92421,,
2016,116,"Cambodia",1,"Female",I24,"Services",02,"Direct domestic value added in gross exports",48.30925,,
2016,116,"Cambodia",1,"Female",I24,"Services",03,"Indirect domestic value added in gross exports",51.07936,,
2016,191,"Croatia",2,"Male",I20,"Total",01,"Domestic value added in gross exports",56.36455,,
2016,191,"Croatia",2,"Male",I20,"Total",02,"Direct domestic value added in gross exports",55.32703,,
2016,191,"Croatia",2,"Male",I20,"Total",03,"Indirect domestic value added in gross exports",58.67612,,
2016,191,"Croatia",2,"Male",I21,"Agriculture",01,"Domestic value added in gross exports",70.11437,,
2016,191,"Croatia",2,"Male",I21,"Agriculture",02,"Direct domestic value added in gross exports",69.05888,,
2016,191,"Croatia",2,"Male",I21,"Agriculture",03,"Indirect domestic value added in gross exports",72.65183,,
2016,191,"Croatia",2,"Male",I22,"Industry",01,"Domestic value added in gross exports",75.04048,,
2016,191,"Croatia",2,"Male",I22,"Industry",02,"Direct domestic value added in gross exports",75.94633,,
2016,191,"Croatia",2,"Male",I22,"Industry",03,"Indirect domestic value added in gross exports",73.58533,,
2016,191,"Croatia",2,"Male",I23,"Manufacturing",01,"Domestic value added in gross exports",74.12795,,
2016,191,"Croatia",2,"Male",I23,"Manufacturing",02,"Direct domestic value added in gross exports",75.11281,,
2016,191,"Croatia",2,"Male",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",72.61295,,
2016,191,"Croatia",2,"Male",I24,"Services",01,"Domestic value added in gross exports",48.56153,,
2016,191,"Croatia",2,"Male",I24,"Services",02,"Direct domestic value added in gross exports",47.9312,,
2016,191,"Croatia",2,"Male",I24,"Services",03,"Indirect domestic value added in gross exports",50.17319,,
2016,191,"Croatia",1,"Female",I20,"Total",01,"Domestic value added in gross exports",43.63545,,
2016,191,"Croatia",1,"Female",I20,"Total",02,"Direct domestic value added in gross exports",44.67297,,
2016,191,"Croatia",1,"Female",I20,"Total",03,"Indirect domestic value added in gross exports",41.32388,,
2016,191,"Croatia",1,"Female",I21,"Agriculture",01,"Domestic value added in gross exports",29.88563,,
2016,191,"Croatia",1,"Female",I21,"Agriculture",02,"Direct domestic value added in gross exports",30.94112,,
2016,191,"Croatia",1,"Female",I21,"Agriculture",03,"Indirect domestic value added in gross exports",27.34817,,
2016,191,"Croatia",1,"Female",I22,"Industry",01,"Domestic value added in gross exports",24.95952,,
2016,191,"Croatia",1,"Female",I22,"Industry",02,"Direct domestic value added in gross exports",24.05367,,
2016,191,"Croatia",1,"Female",I22,"Industry",03,"Indirect domestic value added in gross exports",26.41467,,
2016,191,"Croatia",1,"Female",I23,"Manufacturing",01,"Domestic value added in gross exports",25.87205,,
2016,191,"Croatia",1,"Female",I23,"Manufacturing",02,"Direct domestic value added in gross exports",24.88719,,
2016,191,"Croatia",1,"Female",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",27.38705,,
2016,191,"Croatia",1,"Female",I24,"Services",01,"Domestic value added in gross exports",51.43847,,
2016,191,"Croatia",1,"Female",I24,"Services",02,"Direct domestic value added in gross exports",52.0688,,
2016,191,"Croatia",1,"Female",I24,"Services",03,"Indirect domestic value added in gross exports",49.82681,,
2016,196,"Cyprus",2,"Male",I20,"Total",01,"Domestic value added in gross exports",50.22755,,
2016,196,"Cyprus",2,"Male",I20,"Total",02,"Direct domestic value added in gross exports",50.3119,,
2016,196,"Cyprus",2,"Male",I20,"Total",03,"Indirect domestic value added in gross exports",50.0378,,
2016,196,"Cyprus",2,"Male",I21,"Agriculture",01,"Domestic value added in gross exports",82.62812,,
2016,196,"Cyprus",2,"Male",I21,"Agriculture",02,"Direct domestic value added in gross exports",82.3235,,
2016,196,"Cyprus",2,"Male",I21,"Agriculture",03,"Indirect domestic value added in gross exports",83.4786,,
2016,196,"Cyprus",2,"Male",I22,"Industry",01,"Domestic value added in gross exports",63.59163,,
2016,196,"Cyprus",2,"Male",I22,"Industry",02,"Direct domestic value added in gross exports",64.64075,,
2016,196,"Cyprus",2,"Male",I22,"Industry",03,"Indirect domestic value added in gross exports",62.25862,,
2016,196,"Cyprus",2,"Male",I23,"Manufacturing",01,"Domestic value added in gross exports",62.31138,,
2016,196,"Cyprus",2,"Male",I23,"Manufacturing",02,"Direct domestic value added in gross exports",63.1854,,
2016,196,"Cyprus",2,"Male",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",61.24287,,
2016,196,"Cyprus",2,"Male",I24,"Services",01,"Domestic value added in gross exports",48.90081,,
2016,196,"Cyprus",2,"Male",I24,"Services",02,"Direct domestic value added in gross exports",49.06516,,
2016,196,"Cyprus",2,"Male",I24,"Services",03,"Indirect domestic value added in gross exports",48.51641,,
2016,196,"Cyprus",1,"Female",I20,"Total",01,"Domestic value added in gross exports",49.77245,,
2016,196,"Cyprus",1,"Female",I20,"Total",02,"Direct domestic value added in gross exports",49.6881,,
2016,196,"Cyprus",1,"Female",I20,"Total",03,"Indirect domestic value added in gross exports",49.9622,,
2016,196,"Cyprus",1,"Female",I21,"Agriculture",01,"Domestic value added in gross exports",17.37188,,
2016,196,"Cyprus",1,"Female",I21,"Agriculture",02,"Direct domestic value added in gross exports",17.6765,,
2016,196,"Cyprus",1,"Female",I21,"Agriculture",03,"Indirect domestic value added in gross exports",16.5214,,
2016,196,"Cyprus",1,"Female",I22,"Industry",01,"Domestic value added in gross exports",36.40837,,
2016,196,"Cyprus",1,"Female",I22,"Industry",02,"Direct domestic value added in gross exports",35.35925,,
2016,196,"Cyprus",1,"Female",I22,"Industry",03,"Indirect domestic value added in gross exports",37.74138,,
2016,196,"Cyprus",1,"Female",I23,"Manufacturing",01,"Domestic value added in gross exports",37.68862,,
2016,196,"Cyprus",1,"Female",I23,"Manufacturing",02,"Direct domestic value added in gross exports",36.8146,,
2016,196,"Cyprus",1,"Female",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",38.75713,,
2016,196,"Cyprus",1,"Female",I24,"Services",01,"Domestic value added in gross exports",51.09919,,
2016,196,"Cyprus",1,"Female",I24,"Services",02,"Direct domestic value added in gross exports",50.93484,,
2016,196,"Cyprus",1,"Female",I24,"Services",03,"Indirect domestic value added in gross exports",51.48359,,
2016,203,"Czechia",2,"Male",I20,"Total",01,"Domestic value added in gross exports",63.48999,,
2016,203,"Czechia",2,"Male",I20,"Total",02,"Direct domestic value added in gross exports",63.20176,,
2016,203,"Czechia",2,"Male",I20,"Total",03,"Indirect domestic value added in gross exports",63.96144,,
2016,203,"Czechia",2,"Male",I21,"Agriculture",01,"Domestic value added in gross exports",73.78439,,
2016,203,"Czechia",2,"Male",I21,"Agriculture",02,"Direct domestic value added in gross exports",73.77393,,
2016,203,"Czechia",2,"Male",I21,"Agriculture",03,"Indirect domestic value added in gross exports",73.80513,,
2016,203,"Czechia",2,"Male",I22,"Industry",01,"Domestic value added in gross exports",66.39891,,
2016,203,"Czechia",2,"Male",I22,"Industry",02,"Direct domestic value added in gross exports",66.66087,,
2016,203,"Czechia",2,"Male",I22,"Industry",03,"Indirect domestic value added in gross exports",66.0307,,
2016,203,"Czechia",2,"Male",I23,"Manufacturing",01,"Domestic value added in gross exports",65.79271,,
2016,203,"Czechia",2,"Male",I23,"Manufacturing",02,"Direct domestic value added in gross exports",65.9795,,
2016,203,"Czechia",2,"Male",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",65.53472,,
2016,203,"Czechia",2,"Male",I24,"Services",01,"Domestic value added in gross exports",57.32028,,
2016,203,"Czechia",2,"Male",I24,"Services",02,"Direct domestic value added in gross exports",56.73408,,
2016,203,"Czechia",2,"Male",I24,"Services",03,"Indirect domestic value added in gross exports",58.52371,,
2016,203,"Czechia",1,"Female",I20,"Total",01,"Domestic value added in gross exports",36.51001,,
2016,203,"Czechia",1,"Female",I20,"Total",02,"Direct domestic value added in gross exports",36.79824,,
2016,203,"Czechia",1,"Female",I20,"Total",03,"Indirect domestic value added in gross exports",36.03856,,
2016,203,"Czechia",1,"Female",I21,"Agriculture",01,"Domestic value added in gross exports",26.21561,,
2016,203,"Czechia",1,"Female",I21,"Agriculture",02,"Direct domestic value added in gross exports",26.22607,,
2016,203,"Czechia",1,"Female",I21,"Agriculture",03,"Indirect domestic value added in gross exports",26.19487,,
2016,203,"Czechia",1,"Female",I22,"Industry",01,"Domestic value added in gross exports",33.60109,,
2016,203,"Czechia",1,"Female",I22,"Industry",02,"Direct domestic value added in gross exports",33.33913,,
2016,203,"Czechia",1,"Female",I22,"Industry",03,"Indirect domestic value added in gross exports",33.9693,,
2016,203,"Czechia",1,"Female",I23,"Manufacturing",01,"Domestic value added in gross exports",34.20729,,
2016,203,"Czechia",1,"Female",I23,"Manufacturing",02,"Direct domestic value added in gross exports",34.0205,,
2016,203,"Czechia",1,"Female",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",34.46528,,
2016,203,"Czechia",1,"Female",I24,"Services",01,"Domestic value added in gross exports",42.67972,,
2016,203,"Czechia",1,"Female",I24,"Services",02,"Direct domestic value added in gross exports",43.26592,,
2016,203,"Czechia",1,"Female",I24,"Services",03,"Indirect domestic value added in gross exports",41.47629,,
2016,208,"Denmark",2,"Male",I20,"Total",01,"Domestic value added in gross exports",66.79934,,
2016,208,"Denmark",2,"Male",I20,"Total",02,"Direct domestic value added in gross exports",65.61589,,
2016,208,"Denmark",2,"Male",I20,"Total",03,"Indirect domestic value added in gross exports",69.03088,,
2016,208,"Denmark",2,"Male",I21,"Agriculture",01,"Domestic value added in gross exports",81.91299,,
2016,208,"Denmark",2,"Male",I21,"Agriculture",02,"Direct domestic value added in gross exports",81.91299,,
2016,208,"Denmark",2,"Male",I21,"Agriculture",03,"Indirect domestic value added in gross exports",81.91299,,
2016,208,"Denmark",2,"Male",I22,"Industry",01,"Domestic value added in gross exports",68.30424,,
2016,208,"Denmark",2,"Male",I22,"Industry",02,"Direct domestic value added in gross exports",67.42318,,
2016,208,"Denmark",2,"Male",I22,"Industry",03,"Indirect domestic value added in gross exports",69.80737,,
2016,208,"Denmark",2,"Male",I23,"Manufacturing",01,"Domestic value added in gross exports",66.67572,,
2016,208,"Denmark",2,"Male",I23,"Manufacturing",02,"Direct domestic value added in gross exports",65.18594,,
2016,208,"Denmark",2,"Male",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",69.10258,,
2016,208,"Denmark",2,"Male",I24,"Services",01,"Domestic value added in gross exports",65.05175,,
2016,208,"Denmark",2,"Male",I24,"Services",02,"Direct domestic value added in gross exports",63.98973,,
2016,208,"Denmark",2,"Male",I24,"Services",03,"Indirect domestic value added in gross exports",67.30467,,
2016,208,"Denmark",1,"Female",I20,"Total",01,"Domestic value added in gross exports",33.20066,,
2016,208,"Denmark",1,"Female",I20,"Total",02,"Direct domestic value added in gross exports",34.38411,,
2016,208,"Denmark",1,"Female",I20,"Total",03,"Indirect domestic value added in gross exports",30.96912,,
2016,208,"Denmark",1,"Female",I21,"Agriculture",01,"Domestic value added in gross exports",18.08701,,
2016,208,"Denmark",1,"Female",I21,"Agriculture",02,"Direct domestic value added in gross exports",18.08701,,
2016,208,"Denmark",1,"Female",I21,"Agriculture",03,"Indirect domestic value added in gross exports",18.08701,,
2016,208,"Denmark",1,"Female",I22,"Industry",01,"Domestic value added in gross exports",31.69576,,
2016,208,"Denmark",1,"Female",I22,"Industry",02,"Direct domestic value added in gross exports",32.57682,,
2016,208,"Denmark",1,"Female",I22,"Industry",03,"Indirect domestic value added in gross exports",30.19263,,
2016,208,"Denmark",1,"Female",I23,"Manufacturing",01,"Domestic value added in gross exports",33.32428,,
2016,208,"Denmark",1,"Female",I23,"Manufacturing",02,"Direct domestic value added in gross exports",34.81406,,
2016,208,"Denmark",1,"Female",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",30.89742,,
2016,208,"Denmark",1,"Female",I24,"Services",01,"Domestic value added in gross exports",34.94825,,
2016,208,"Denmark",1,"Female",I24,"Services",02,"Direct domestic value added in gross exports",36.01027,,
2016,208,"Denmark",1,"Female",I24,"Services",03,"Indirect domestic value added in gross exports",32.69533,,
2016,818,"Egypt",2,"Male",I20,"Total",01,"Domestic value added in gross exports",89.85928,,
2016,818,"Egypt",2,"Male",I20,"Total",02,"Direct domestic value added in gross exports",89.43787,,
2016,818,"Egypt",2,"Male",I20,"Total",03,"Indirect domestic value added in gross exports",91.0213,,
2016,818,"Egypt",2,"Male",I21,"Agriculture",01,"Domestic value added in gross exports",68.28169,,
2016,818,"Egypt",2,"Male",I21,"Agriculture",02,"Direct domestic value added in gross exports",68.30347,,
2016,818,"Egypt",2,"Male",I21,"Agriculture",03,"Indirect domestic value added in gross exports",68.16283,,
2016,818,"Egypt",2,"Male",I22,"Industry",01,"Domestic value added in gross exports",93.09168,,
2016,818,"Egypt",2,"Male",I22,"Industry",02,"Direct domestic value added in gross exports",93.57943,,
2016,818,"Egypt",2,"Male",I22,"Industry",03,"Indirect domestic value added in gross exports",92.37939,,
2016,818,"Egypt",2,"Male",I23,"Manufacturing",01,"Domestic value added in gross exports",91.91814,,
2016,818,"Egypt",2,"Male",I23,"Manufacturing",02,"Direct domestic value added in gross exports",91.8295,,
2016,818,"Egypt",2,"Male",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",92.02422,,
2016,818,"Egypt",2,"Male",I24,"Services",01,"Domestic value added in gross exports",89.44887,,
2016,818,"Egypt",2,"Male",I24,"Services",02,"Direct domestic value added in gross exports",89.20606,,
2016,818,"Egypt",2,"Male",I24,"Services",03,"Indirect domestic value added in gross exports",90.56009,,
2016,818,"Egypt",1,"Female",I20,"Total",01,"Domestic value added in gross exports",10.14072,,
2016,818,"Egypt",1,"Female",I20,"Total",02,"Direct domestic value added in gross exports",10.56213,,
2016,818,"Egypt",1,"Female",I20,"Total",03,"Indirect domestic value added in gross exports",8.9787,,
2016,818,"Egypt",1,"Female",I21,"Agriculture",01,"Domestic value added in gross exports",31.71831,,
2016,818,"Egypt",1,"Female",I21,"Agriculture",02,"Direct domestic value added in gross exports",31.69653,,
2016,818,"Egypt",1,"Female",I21,"Agriculture",03,"Indirect domestic value added in gross exports",31.83717,,
2016,818,"Egypt",1,"Female",I22,"Industry",01,"Domestic value added in gross exports",6.90832,,
2016,818,"Egypt",1,"Female",I22,"Industry",02,"Direct domestic value added in gross exports",6.42057,,
2016,818,"Egypt",1,"Female",I22,"Industry",03,"Indirect domestic value added in gross exports",7.62061,,
2016,818,"Egypt",1,"Female",I23,"Manufacturing",01,"Domestic value added in gross exports",8.08186,,
2016,818,"Egypt",1,"Female",I23,"Manufacturing",02,"Direct domestic value added in gross exports",8.1705,,
2016,818,"Egypt",1,"Female",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",7.97578,,
2016,818,"Egypt",1,"Female",I24,"Services",01,"Domestic value added in gross exports",10.55113,,
2016,818,"Egypt",1,"Female",I24,"Services",02,"Direct domestic value added in gross exports",10.79394,,
2016,818,"Egypt",1,"Female",I24,"Services",03,"Indirect domestic value added in gross exports",9.43991,,
2016,233,"Estonia",2,"Male",I20,"Total",01,"Domestic value added in gross exports",58.24606,,
2016,233,"Estonia",2,"Male",I20,"Total",02,"Direct domestic value added in gross exports",56.94461,,
2016,233,"Estonia",2,"Male",I20,"Total",03,"Indirect domestic value added in gross exports",60.63319,,
2016,233,"Estonia",2,"Male",I21,"Agriculture",01,"Domestic value added in gross exports",77.77682,,
2016,233,"Estonia",2,"Male",I21,"Agriculture",02,"Direct domestic value added in gross exports",77.77682,,
2016,233,"Estonia",2,"Male",I21,"Agriculture",03,"Indirect domestic value added in gross exports",77.77682,,
2016,233,"Estonia",2,"Male",I22,"Industry",01,"Domestic value added in gross exports",66.32325,,
2016,233,"Estonia",2,"Male",I22,"Industry",02,"Direct domestic value added in gross exports",66.12605,,
2016,233,"Estonia",2,"Male",I22,"Industry",03,"Indirect domestic value added in gross exports",66.59996,,
2016,233,"Estonia",2,"Male",I23,"Manufacturing",01,"Domestic value added in gross exports",65.30974,,
2016,233,"Estonia",2,"Male",I23,"Manufacturing",02,"Direct domestic value added in gross exports",64.80808,,
2016,233,"Estonia",2,"Male",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",65.98177,,
2016,233,"Estonia",2,"Male",I24,"Services",01,"Domestic value added in gross exports",52.23918,,
2016,233,"Estonia",2,"Male",I24,"Services",02,"Direct domestic value added in gross exports",51.33084,,
2016,233,"Estonia",2,"Male",I24,"Services",03,"Indirect domestic value added in gross exports",54.30772,,
2016,233,"Estonia",1,"Female",I20,"Total",01,"Domestic value added in gross exports",41.75394,,
2016,233,"Estonia",1,"Female",I20,"Total",02,"Direct domestic value added in gross exports",43.05539,,
2016,233,"Estonia",1,"Female",I20,"Total",03,"Indirect domestic value added in gross exports",39.36681,,
2016,233,"Estonia",1,"Female",I21,"Agriculture",01,"Domestic value added in gross exports",22.22318,,
2016,233,"Estonia",1,"Female",I21,"Agriculture",02,"Direct domestic value added in gross exports",22.22318,,
2016,233,"Estonia",1,"Female",I21,"Agriculture",03,"Indirect domestic value added in gross exports",22.22318,,
2016,233,"Estonia",1,"Female",I22,"Industry",01,"Domestic value added in gross exports",33.67675,,
2016,233,"Estonia",1,"Female",I22,"Industry",02,"Direct domestic value added in gross exports",33.87395,,
2016,233,"Estonia",1,"Female",I22,"Industry",03,"Indirect domestic value added in gross exports",33.40004,,
2016,233,"Estonia",1,"Female",I23,"Manufacturing",01,"Domestic value added in gross exports",34.69026,,
2016,233,"Estonia",1,"Female",I23,"Manufacturing",02,"Direct domestic value added in gross exports",35.19192,,
2016,233,"Estonia",1,"Female",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",34.01823,,
2016,233,"Estonia",1,"Female",I24,"Services",01,"Domestic value added in gross exports",47.76082,,
2016,233,"Estonia",1,"Female",I24,"Services",02,"Direct domestic value added in gross exports",48.66916,,
2016,233,"Estonia",1,"Female",I24,"Services",03,"Indirect domestic value added in gross exports",45.69228,,
2016,246,"Finland",2,"Male",I20,"Total",01,"Domestic value added in gross exports",69.62627,,
2016,246,"Finland",2,"Male",I20,"Total",02,"Direct domestic value added in gross exports",68.23316,,
2016,246,"Finland",2,"Male",I20,"Total",03,"Indirect domestic value added in gross exports",71.54746,,
2016,246,"Finland",2,"Male",I21,"Agriculture",01,"Domestic value added in gross exports",73.68127,,
2016,246,"Finland",2,"Male",I21,"Agriculture",02,"Direct domestic value added in gross exports",73.68127,,
2016,246,"Finland",2,"Male",I21,"Agriculture",03,"Indirect domestic value added in gross exports",73.68127,,
2016,246,"Finland",2,"Male",I22,"Industry",01,"Domestic value added in gross exports",76.77407,,
2016,246,"Finland",2,"Male",I22,"Industry",02,"Direct domestic value added in gross exports",76.3347,,
2016,246,"Finland",2,"Male",I22,"Industry",03,"Indirect domestic value added in gross exports",77.23827,,
2016,246,"Finland",2,"Male",I23,"Manufacturing",01,"Domestic value added in gross exports",76.59174,,
2016,246,"Finland",2,"Male",I23,"Manufacturing",02,"Direct domestic value added in gross exports",76.10242,,
2016,246,"Finland",2,"Male",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",77.10585,,
2016,246,"Finland",2,"Male",I24,"Services",01,"Domestic value added in gross exports",60.11983,,
2016,246,"Finland",2,"Male",I24,"Services",02,"Direct domestic value added in gross exports",59.81277,,
2016,246,"Finland",2,"Male",I24,"Services",03,"Indirect domestic value added in gross exports",60.72254,,
2016,246,"Finland",1,"Female",I20,"Total",01,"Domestic value added in gross exports",30.37373,,
2016,246,"Finland",1,"Female",I20,"Total",02,"Direct domestic value added in gross exports",31.76684,,
2016,246,"Finland",1,"Female",I20,"Total",03,"Indirect domestic value added in gross exports",28.45254,,
2016,246,"Finland",1,"Female",I21,"Agriculture",01,"Domestic value added in gross exports",26.31873,,
2016,246,"Finland",1,"Female",I21,"Agriculture",02,"Direct domestic value added in gross exports",26.31873,,
2016,246,"Finland",1,"Female",I21,"Agriculture",03,"Indirect domestic value added in gross exports",26.31873,,
2016,246,"Finland",1,"Female",I22,"Industry",01,"Domestic value added in gross exports",23.22593,,
2016,246,"Finland",1,"Female",I22,"Industry",02,"Direct domestic value added in gross exports",23.6653,,
2016,246,"Finland",1,"Female",I22,"Industry",03,"Indirect domestic value added in gross exports",22.76173,,
2016,246,"Finland",1,"Female",I23,"Manufacturing",01,"Domestic value added in gross exports",23.40826,,
2016,246,"Finland",1,"Female",I23,"Manufacturing",02,"Direct domestic value added in gross exports",23.89758,,
2016,246,"Finland",1,"Female",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",22.89415,,
2016,246,"Finland",1,"Female",I24,"Services",01,"Domestic value added in gross exports",39.88017,,
2016,246,"Finland",1,"Female",I24,"Services",02,"Direct domestic value added in gross exports",40.18723,,
2016,246,"Finland",1,"Female",I24,"Services",03,"Indirect domestic value added in gross exports",39.27746,,
2016,250,"France",2,"Male",I20,"Total",01,"Domestic value added in gross exports",62.82212,,
2016,250,"France",2,"Male",I20,"Total",02,"Direct domestic value added in gross exports",61.73207,,
2016,250,"France",2,"Male",I20,"Total",03,"Indirect domestic value added in gross exports",64.44838,,
2016,250,"France",2,"Male",I21,"Agriculture",01,"Domestic value added in gross exports",72.27769,,
2016,250,"France",2,"Male",I21,"Agriculture",02,"Direct domestic value added in gross exports",72.26452,,
2016,250,"France",2,"Male",I21,"Agriculture",03,"Indirect domestic value added in gross exports",72.29726,,
2016,250,"France",2,"Male",I22,"Industry",01,"Domestic value added in gross exports",72.66451,,
2016,250,"France",2,"Male",I22,"Industry",02,"Direct domestic value added in gross exports",72.35314,,
2016,250,"France",2,"Male",I22,"Industry",03,"Indirect domestic value added in gross exports",72.96834,,
2016,250,"France",2,"Male",I23,"Manufacturing",01,"Domestic value added in gross exports",72.59868,,
2016,250,"France",2,"Male",I23,"Manufacturing",02,"Direct domestic value added in gross exports",72.26058,,
2016,250,"France",2,"Male",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",72.92865,,
2016,250,"France",2,"Male",I24,"Services",01,"Domestic value added in gross exports",56.20754,,
2016,250,"France",2,"Male",I24,"Services",02,"Direct domestic value added in gross exports",56.00455,,
2016,250,"France",2,"Male",I24,"Services",03,"Indirect domestic value added in gross exports",56.59947,,
2016,250,"France",1,"Female",I20,"Total",01,"Domestic value added in gross exports",37.17788,,
2016,250,"France",1,"Female",I20,"Total",02,"Direct domestic value added in gross exports",38.26793,,
2016,250,"France",1,"Female",I20,"Total",03,"Indirect domestic value added in gross exports",35.55162,,
2016,250,"France",1,"Female",I21,"Agriculture",01,"Domestic value added in gross exports",27.72231,,
2016,250,"France",1,"Female",I21,"Agriculture",02,"Direct domestic value added in gross exports",27.73548,,
2016,250,"France",1,"Female",I21,"Agriculture",03,"Indirect domestic value added in gross exports",27.70274,,
2016,250,"France",1,"Female",I22,"Industry",01,"Domestic value added in gross exports",27.33549,,
2016,250,"France",1,"Female",I22,"Industry",02,"Direct domestic value added in gross exports",27.64686,,
2016,250,"France",1,"Female",I22,"Industry",03,"Indirect domestic value added in gross exports",27.03166,,
2016,250,"France",1,"Female",I23,"Manufacturing",01,"Domestic value added in gross exports",27.40132,,
2016,250,"France",1,"Female",I23,"Manufacturing",02,"Direct domestic value added in gross exports",27.73942,,
2016,250,"France",1,"Female",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",27.07135,,
2016,250,"France",1,"Female",I24,"Services",01,"Domestic value added in gross exports",43.79246,,
2016,250,"France",1,"Female",I24,"Services",02,"Direct domestic value added in gross exports",43.99545,,
2016,250,"France",1,"Female",I24,"Services",03,"Indirect domestic value added in gross exports",43.40053,,
2016,276,"Germany",2,"Male",I20,"Total",01,"Domestic value added in gross exports",67.77879,,
2016,276,"Germany",2,"Male",I20,"Total",02,"Direct domestic value added in gross exports",67.05551,,
2016,276,"Germany",2,"Male",I20,"Total",03,"Indirect domestic value added in gross exports",68.74335,,
2016,276,"Germany",2,"Male",I21,"Agriculture",01,"Domestic value added in gross exports",68.725,,
2016,276,"Germany",2,"Male",I21,"Agriculture",02,"Direct domestic value added in gross exports",68.725,,
2016,276,"Germany",2,"Male",I21,"Agriculture",03,"Indirect domestic value added in gross exports",68.725,,
2016,276,"Germany",2,"Male",I22,"Industry",01,"Domestic value added in gross exports",75.90879,,
2016,276,"Germany",2,"Male",I22,"Industry",02,"Direct domestic value added in gross exports",76.17104,,
2016,276,"Germany",2,"Male",I22,"Industry",03,"Indirect domestic value added in gross exports",75.46894,,
2016,276,"Germany",2,"Male",I23,"Manufacturing",01,"Domestic value added in gross exports",75.83187,,
2016,276,"Germany",2,"Male",I23,"Manufacturing",02,"Direct domestic value added in gross exports",76.10179,,
2016,276,"Germany",2,"Male",I23,"Manufacturing",03,"Indirect domestic value added in gross exports",75.37842,,
2016,276,"Germany",2,"Male",I24,"Services",01,"Domestic value added in gross exports",54.85933,,
2016,276,"Germany",2,"Male",I24,"Services",02,"Direct domestic value added in gross exports",54.50796,,
2016,276,"Germany",2,"Male",I24,"Services",03,"Indirect domestic value added in gross exports",55.53712,,
2016,276,"Germany",1,"Female",I20,"Total",01,"Domestic value added in gross exports",32.22121,,
2016,276,"Germany",1,"Female",I20,"Total",02,"Direct domestic value added in gross exports",32.94449,,
2016,276,"Germany",1,"Female",I20,"Total",03,"Indirect domestic value added in gross exports",31.25665,,
2016,276,"Germany",1,"Female",I21,"Agriculture",01,"Domestic value added in gross exports",31.275,,
2016,276,"Germany",1,"Female",I21,"Agriculture",02,"Direct domestic value added in gross exports",31.275,,
2016,276,"Germany",1,"Female",I21,"Agriculture",03,"Indirect domestic value added in gross exports",31.275,,
2016,276,"Germany",1,"Female",I22,"Industry",01,"Domestic value added in gross exports",24.09121,,
