Year,Year Label,Economy,Economy Label,Flow,Flow Label,Annual average growth rate,Annual average growth rate Footnote,Annual average growth rate Missing value
19951996,"1996",442,"Luxembourg",01,"Imports",-0.83758,,
19951996,"1996",450,"Madagascar",02,"Exports",0.39448,,
19951996,"1996",450,"Madagascar",01,"Imports",0.15924,,
19951996,"1996",454,"Malawi",02,"Exports",18.59856,,
19951996,"1996",454,"Malawi",01,"Imports",31.34105,,
19951996,"1996",458,"Malaysia",02,"Exports",5.96909,,
19951996,"1996",458,"Malaysia",01,"Imports",0.93642,,
19951996,"1996",462,"Maldives",02,"Exports",-6,,
19951996,"1996",462,"Maldives",01,"Imports",12.61991,,
19951996,"1996",466,"Mali",02,"Exports",-1.81406,,
19951996,"1996",466,"Mali",01,"Imports",0.04883,,
19951996,"1996",470,"Malta",02,"Exports",-9.55879,,
19951996,"1996",470,"Malta",01,"Imports",-5.02823,,
19951996,"1996",584,"Marshall Islands",02,"Exports",-17.97928,,
19951996,"1996",584,"Marshall Islands",01,"Imports",-2.83916,,
19951996,"1996",478,"Mauritania",02,"Exports",0.54581,,
19951996,"1996",478,"Mauritania",01,"Imports",4.3819,,
19951996,"1996",480,"Mauritius",02,"Exports",17.1519,,
19951996,"1996",480,"Mauritius",01,"Imports",15.83155,,
19951996,"1996",484,"Mexico",02,"Exports",20.69119,,
19951996,"1996",484,"Mexico",01,"Imports",23.58188,,
19951996,"1996",583,"Micronesia (Federated States of)",02,"Exports",-11.80647,,
19951996,"1996",583,"Micronesia (Federated States of)",01,"Imports",11.54462,,
19951996,"1996",496,"Mongolia",02,"Exports",-10.62751,,
19951996,"1996",496,"Mongolia",01,"Imports",5.58632,,
19951996,"1996",499,"Montenegro",02,"Exports",,,"Not applicable"
19951996,"1996",499,"Montenegro",01,"Imports",,,"Not applicable"
19951996,"1996",500,"Montserrat",02,"Exports",0,,
19951996,"1996",500,"Montserrat",01,"Imports",0,,
19951996,"1996",504,"Morocco",02,"Exports",-0.00276,,
19951996,"1996",504,"Morocco",01,"Imports",-3.18052,,
19951996,"1996",508,"Mozambique",02,"Exports",29.16667,,
19951996,"1996",508,"Mozambique",01,"Imports",7.8125,,
19951996,"1996",104,"Myanmar",02,"Exports",-12.31968,,
19951996,"1996",104,"Myanmar",01,"Imports",1.76084,,
19951996,"1996",516,"Namibia",02,"Exports",0.58606,,
19951996,"1996",516,"Namibia",01,"Imports",3.39622,,
19951996,"1996",520,"Nauru",02,"Exports",6.17214,"Estimated",
19951996,"1996",520,"Nauru",01,"Imports",-5.9509,"Estimated",
19951996,"1996",524,"Nepal",02,"Exports",11.5942,,
19951996,"1996",524,"Nepal",01,"Imports",4.87622,,
19951996,"1996",528,"Netherlands (Kingdom of the)",02,"Exports",2.71948,,
19951996,"1996",528,"Netherlands (Kingdom of the)",01,"Imports",2.92401,,
19951996,"1996",530,"Netherlands Antilles",02,"Exports",-16.62286,,
19951996,"1996",530,"Netherlands Antilles",01,"Imports",36.82781,,
19951996,"1996",540,"New Caledonia",02,"Exports",-5.38389,,
19951996,"1996",540,"New Caledonia",01,"Imports",4.09964,,
19951996,"1996",554,"New Zealand",02,"Exports",5.25402,,
19951996,"1996",554,"New Zealand",01,"Imports",5.49617,,
19951996,"1996",558,"Nicaragua",02,"Exports",0.08133,,
19951996,"1996",558,"Nicaragua",01,"Imports",18.31391,,
19951996,"1996",562,"Niger",02,"Exports",12.84247,,
19951996,"1996",562,"Niger",01,"Imports",19.9522,,
19951996,"1996",566,"Nigeria",02,"Exports",30.88316,,
19951996,"1996",566,"Nigeria",01,"Imports",-21.68826,,
19951996,"1996",570,"Niue",02,"Exports",-34.52381,,
19951996,"1996",570,"Niue",01,"Imports",-9.1623,"Estimated",
19951996,"1996",807,"North Macedonia",02,"Exports",-4.70163,,
19951996,"1996",807,"North Macedonia",01,"Imports",-5.3511,,
19951996,"1996",580,"Northern Mariana Islands",02,"Exports",30.21608,"Estimated",
19951996,"1996",580,"Northern Mariana Islands",01,"Imports",39.04867,"Estimated",
19951996,"1996",578,"Norway",02,"Exports",18.22542,,
19951996,"1996",578,"Norway",01,"Imports",8.0289,,
19951996,"1996",512,"Oman",02,"Exports",21.05686,,
19951996,"1996",512,"Oman",01,"Imports",7.96986,,
19951996,"1996",586,"Pakistan",02,"Exports",16.63478,,
19951996,"1996",586,"Pakistan",01,"Imports",5.85043,,
19951996,"1996",585,"Palau",02,"Exports",-7.14286,"Estimated",
19951996,"1996",585,"Palau",01,"Imports",20.61538,"Estimated",
19951996,"1996",591,"Panama",02,"Exports",-0.34471,,
19951996,"1996",591,"Panama",01,"Imports",10.72211,,
19951996,"1996",598,"Papua New Guinea",02,"Exports",-5.25274,,
19951996,"1996",598,"Papua New Guinea",01,"Imports",19.96858,,
19951996,"1996",600,"Paraguay",02,"Exports",8.06057,,
19951996,"1996",600,"Paraguay",01,"Imports",1.9084,,
19951996,"1996",604,"Peru",02,"Exports",7.03332,,
19951996,"1996",604,"Peru",01,"Imports",4.78811,,
19951996,"1996",608,"Philippines",02,"Exports",16.60286,,
19951996,"1996",608,"Philippines",01,"Imports",20.41495,,
19951996,"1996",616,"Poland",02,"Exports",6.7482,,
19951996,"1996",616,"Poland",01,"Imports",27.83133,,
19951996,"1996",620,"Portugal",02,"Exports",7.89665,,
19951996,"1996",620,"Portugal",01,"Imports",7.78275,,
19951996,"1996",634,"Qatar",02,"Exports",26.50547,,
19951996,"1996",634,"Qatar",01,"Imports",-15.59741,,
19951996,"1996",410,"Republic of Korea",02,"Exports",3.72387,,
19951996,"1996",410,"Republic of Korea",01,"Imports",11.26414,,
19951996,"1996",498,"Republic of Moldova",02,"Exports",6.71141,,
19951996,"1996",498,"Republic of Moldova",01,"Imports",27.38095,,
19951996,"1996",642,"Romania",02,"Exports",2.20607,,
19951996,"1996",642,"Romania",01,"Imports",11.26106,,
19951996,"1996",643,"Russian Federation",02,"Exports",8.81593,,
19951996,"1996",643,"Russian Federation",01,"Imports",8.76795,,
19951996,"1996",646,"Rwanda",02,"Exports",16.50394,,
19951996,"1996",646,"Rwanda",01,"Imports",8.04641,,
19951996,"1996",654,"Saint Helena",02,"Exports",46.72489,"Estimated",
19951996,"1996",654,"Saint Helena",01,"Imports",68.17588,"Estimated",
19951996,"1996",659,"Saint Kitts and Nevis",02,"Exports",15.78947,,
19951996,"1996",659,"Saint Kitts and Nevis",01,"Imports",12.03008,,
19951996,"1996",662,"Saint Lucia",02,"Exports",-26.6055,,
19951996,"1996",662,"Saint Lucia",01,"Imports",1.9544,,
19951996,"1996",666,"Saint Pierre and Miquelon",02,"Exports",-70,"Estimated",
19951996,"1996",666,"Saint Pierre and Miquelon",01,"Imports",-1.35135,"Estimated",
19951996,"1996",670,"Saint Vincent and the Grenadines",02,"Exports",8.69667,,
19951996,"1996",670,"Saint Vincent and the Grenadines",01,"Imports",-2.91584,,
19951996,"1996",882,"Samoa",02,"Exports",14.64364,,
19951996,"1996",882,"Samoa",01,"Imports",5.6929,,
19951996,"1996",678,"Sao Tome and Principe",02,"Exports",-3.92157,,
19951996,"1996",678,"Sao Tome and Principe",01,"Imports",-23.54949,,
19951996,"1996",682,"Saudi Arabia",02,"Exports",21.36091,,
19951996,"1996",682,"Saudi Arabia",01,"Imports",-1.23527,,
19951996,"1996",686,"Senegal",02,"Exports",-0.53549,,
19951996,"1996",686,"Senegal",01,"Imports",1.68601,,
19951996,"1996",688,"Serbia",02,"Exports",,,"Not applicable"
19951996,"1996",688,"Serbia",01,"Imports",,,"Not applicable"
19951996,"1996",891,"Serbia and Montenegro",02,"Exports",20.29693,,
19951996,"1996",891,"Serbia and Montenegro",01,"Imports",53.85787,,
19951996,"1996",690,"Seychelles",02,"Exports",162.09467,,
19951996,"1996",690,"Seychelles",01,"Imports",62.65239,,
19951996,"1996",694,"Sierra Leone",02,"Exports",10.73186,,
19951996,"1996",694,"Sierra Leone",01,"Imports",57.91303,,
19951996,"1996",702,"Singapore",02,"Exports",5.70399,,
19951996,"1996",702,"Singapore",01,"Imports",5.48644,,
19951996,"1996",534,"Sint Maarten (Dutch part)",02,"Exports",,,"Not applicable"
19951996,"1996",534,"Sint Maarten (Dutch part)",01,"Imports",,,"Not applicable"
19951996,"1996",703,"Slovakia",02,"Exports",2.91375,,
19951996,"1996",703,"Slovakia",01,"Imports",26.85291,,
19951996,"1996",705,"Slovenia",02,"Exports",-0.05303,,
19951996,"1996",705,"Slovenia",01,"Imports",-0.72285,,
19951996,"1996",090,"Solomon Islands",02,"Exports",-3.99477,,
19951996,"1996",090,"Solomon Islands",01,"Imports",-1.94805,,
19951996,"1996",706,"Somalia",02,"Exports",11.73383,,
19951996,"1996",706,"Somalia",01,"Imports",15.58599,,
19951996,"1996",710,"South Africa",02,"Exports",4.9115,,
19951996,"1996",710,"South Africa",01,"Imports",-1.19165,,
19951996,"1996",728,"South Sudan",02,"Exports",,,"Not applicable"
19951996,"1996",728,"South Sudan",01,"Imports",,,"Not applicable"
19951996,"1996",724,"Spain",02,"Exports",9.4384,,
19951996,"1996",724,"Spain",01,"Imports",6.61677,,
19951996,"1996",144,"Sri Lanka",02,"Exports",7.82929,,
19951996,"1996",144,"Sri Lanka",01,"Imports",4.45228,,
19951996,"1996",275,"State of Palestine",02,"Exports",-3.48077,,
19951996,"1996",275,"State of Palestine",01,"Imports",1.01539,,
19951996,"1996",729,"Sudan",02,"Exports",,,"Not applicable"
19951996,"1996",729,"Sudan",01,"Imports",,,"Not applicable"
19951996,"1996",736,"Sudan (...2011)",02,"Exports",11.64507,,
19951996,"1996",736,"Sudan (...2011)",01,"Imports",26.96915,,
19951996,"1996",740,"Suriname",02,"Exports",12.59843,,
19951996,"1996",740,"Suriname",01,"Imports",-14.35897,,
19951996,"1996",752,"Sweden",02,"Exports",5.41428,,
19951996,"1996",752,"Sweden",01,"Imports",2.76381,,
19951996,"1996",756,"Switzerland",02,"Exports",-2.32005,,
19951996,"1996",756,"Switzerland",01,"Imports",-2.40543,,
19951996,"1996",760,"Syrian Arab Republic",02,"Exports",12.22516,,
19951996,"1996",760,"Syrian Arab Republic",01,"Imports",14.24531,,
19951996,"1996",762,"Tajikistan",02,"Exports",2.66667,,
19951996,"1996",762,"Tajikistan",01,"Imports",-17.28395,,
19951996,"1996",764,"Thailand",02,"Exports",-1.2734,,
19951996,"1996",764,"Thailand",01,"Imports",2.18305,,
19951996,"1996",626,"Timor-Leste",02,"Exports",,,"Not applicable"
19951996,"1996",626,"Timor-Leste",01,"Imports",,,"Not applicable"
19951996,"1996",768,"Togo",02,"Exports",16.49355,,
19951996,"1996",768,"Togo",01,"Imports",11.9432,"Break",
19951996,"1996",776,"Tonga",02,"Exports",-19.1065,,
19951996,"1996",776,"Tonga",01,"Imports",-3.35691,,
19951996,"1996",780,"Trinidad and Tobago",02,"Exports",1.84816,,
19951996,"1996",780,"Trinidad and Tobago",01,"Imports",25.16101,,
19951996,"1996",788,"Tunisia",02,"Exports",0.75612,,
19951996,"1996",788,"Tunisia",01,"Imports",-2.55321,,
19951996,"1996",792,"Turkiye",02,"Exports",7.61923,,
19951996,"1996",792,"Turkiye",01,"Imports",22.17238,,
19951996,"1996",795,"Turkmenistan",02,"Exports",-9.84043,,
19951996,"1996",795,"Turkmenistan",01,"Imports",-3.663,,
19951996,"1996",798,"Tuvalu",02,"Exports",-83.73322,,
19951996,"1996",798,"Tuvalu",01,"Imports",-2.55329,,
19951996,"1996",800,"Uganda",02,"Exports",27.6087,,
19951996,"1996",800,"Uganda",01,"Imports",12.78409,,
19951996,"1996",804,"Ukraine",02,"Exports",9.69683,"Break",
19951996,"1996",804,"Ukraine",01,"Imports",13.68509,"Break",
19951996,"1996",810,"Union of Soviet Socialist Republics",02,"Exports",,,"Not applicable"
19951996,"1996",810,"Union of Soviet Socialist Republics",01,"Imports",,,"Not applicable"
19951996,"1996",784,"United Arab Emirates",02,"Exports",31.62383,,
19951996,"1996",784,"United Arab Emirates",01,"Imports",28.53657,,
19951996,"1996",826,"United Kingdom",02,"Exports",8.48648,,
19951996,"1996",826,"United Kingdom",01,"Imports",7.3576,,
19951996,"1996",834,"United Republic of Tanzania",02,"Exports",15.0315,,
19951996,"1996",834,"United Republic of Tanzania",01,"Imports",-17.0829,,
19951996,"1996",840,"United States",02,"Exports",6.89705,,
19951996,"1996",840,"United States",01,"Imports",6.6385,,
19951996,"1996",858,"Uruguay",02,"Exports",13.82716,,
19951996,"1996",858,"Uruguay",01,"Imports",15.90219,,
19951996,"1996",860,"Uzbekistan",02,"Exports",22.74052,,
19951996,"1996",860,"Uzbekistan",01,"Imports",71.27273,,
19951996,"1996",548,"Vanuatu",02,"Exports",6.74533,,
19951996,"1996",548,"Vanuatu",01,"Imports",3.15789,,
19951996,"1996",862,"Venezuela (Bolivarian Rep. of)",02,"Exports",24.93905,,
19951996,"1996",862,"Venezuela (Bolivarian Rep. of)",01,"Imports",-21.89106,,
19951996,"1996",704,"Viet Nam",02,"Exports",33.1437,,
19951996,"1996",704,"Viet Nam",01,"Imports",36.64566,,
19951996,"1996",887,"Yemen",02,"Exports",37.50771,,
19951996,"1996",887,"Yemen",01,"Imports",28.82427,,
19951996,"1996",886,"Yemen, Arab Republic",02,"Exports",,,"Not applicable"
19951996,"1996",886,"Yemen, Arab Republic",01,"Imports",,,"Not applicable"
19951996,"1996",720,"Yemen, Democratic",02,"Exports",,,"Not applicable"
19951996,"1996",720,"Yemen, Democratic",01,"Imports",,,"Not applicable"
19951996,"1996",890,"Yugoslavia, Soc. Fed. Rep. of",02,"Exports",,,"Not applicable"
19951996,"1996",890,"Yugoslavia, Soc. Fed. Rep. of",01,"Imports",,,"Not applicable"
19951996,"1996",894,"Zambia",02,"Exports",0.47285,,
19951996,"1996",894,"Zambia",01,"Imports",21.3422,,
19951996,"1996",716,"Zimbabwe",02,"Exports",13.94214,,
19951996,"1996",716,"Zimbabwe",01,"Imports",43.8868,,
19951996,"1996",5600,"Asia and Oceania",02,"Exports",3.2504,,
19951996,"1996",5600,"Asia and Oceania",01,"Imports",6.24062,,
19951996,"1996",5702,"Northern America and Europe",02,"Exports",4.33141,,
19951996,"1996",5702,"Northern America and Europe",01,"Imports",4.01347,,
19951996,"1996",5706,"Europe, Northern America, Australia and New Zealand",02,"Exports",4.48493,,
19951996,"1996",5706,"Europe, Northern America, Australia and New Zealand",01,"Imports",4.06995,,
19951996,"1996",5703,"Central and Southern Asia",02,"Exports",13.36025,,
19951996,"1996",5703,"Central and Southern Asia",01,"Imports",11.73663,,
19951996,"1996",5704,"Eastern and South-Eastern Asia",02,"Exports",0.39734,,
19951996,"1996",5704,"Eastern and South-Eastern Asia",01,"Imports",4.80203,,
19951996,"1996",5705,"Western Asia and Northern Africa",02,"Exports",17.90358,,
19951996,"1996",5705,"Western Asia and Northern Africa",01,"Imports",11.43888,,
19951996,"1996",1400,"Developing economies",02,"Exports",8.61934,,
19951996,"1996",1400,"Developing economies",01,"Imports",6.30653,,
19951996,"1996",1410,"Developing economies: Africa",02,"Exports",12.57893,,
19951996,"1996",1410,"Developing economies: Africa",01,"Imports",-0.08897,,
19951996,"1996",1420,"Developing economies: Americas",02,"Exports",12.48742,,
19951996,"1996",1420,"Developing economies: Americas",01,"Imports",9.59331,,
19951996,"1996",1460,"Developing economies: Asia and Oceania",02,"Exports",7.25459,,
19951996,"1996",1460,"Developing economies: Asia and Oceania",01,"Imports",6.28389,,
19951996,"1996",1430,"Developing economies: Asia",02,"Exports",7.27611,,
19951996,"1996",1430,"Developing economies: Asia",01,"Imports",6.26614,,
19951996,"1996",1450,"Developing economies: Oceania",02,"Exports",3.1772,,
19951996,"1996",1450,"Developing economies: Oceania",01,"Imports",9.17573,,
19951996,"1996",1500,"Developed economies",02,"Exports",3.1309,,
19951996,"1996",1500,"Developed economies",01,"Imports",4.33705,,
19951996,"1996",1520,"Developed economies: Americas",02,"Exports",6.40239,,
19951996,"1996",1520,"Developed economies: Americas",01,"Imports",6.18585,,
19951996,"1996",1560,"Developed economies: Asia and Oceania",02,"Exports",-2.73204,,
19951996,"1996",1560,"Developed economies: Asia and Oceania",01,"Imports",6.16528,,
19951996,"1996",1530,"Developed economies: Asia",02,"Exports",-4.38552,,
19951996,"1996",1530,"Developed economies: Asia",01,"Imports",6.11119,,
19951996,"1996",1550,"Developed economies: Oceania",02,"Exports",11.84326,,
19951996,"1996",1550,"Developed economies: Oceania",01,"Imports",6.5278,,
19951996,"1996",1540,"Developed economies: Europe",02,"Exports",3.66681,,
19951996,"1996",1540,"Developed economies: Europe",01,"Imports",3.13873,,
19951996,"1996",1600,"Developing economies excluding China",02,"Exports",9.51934,,
19951996,"1996",1600,"Developing economies excluding China",01,"Imports",6.42321,,
19951996,"1996",1601,"Developing economies excluding LDCs",02,"Exports",8.54814,,
19951996,"1996",1601,"Developing economies excluding LDCs",01,"Imports",6.24161,,
19951996,"1996",1610,"LDCs (Least developed countries)",02,"Exports",12.58446,,
19951996,"1996",1610,"LDCs (Least developed countries)",01,"Imports",8.90424,,
19951996,"1996",1614,"LDCs: Africa",02,"Exports",11.93329,,
19951996,"1996",1614,"LDCs: Africa",01,"Imports",9.46674,,
19951996,"1996",1612,"LDCs: Asia",02,"Exports",14.74322,,
19951996,"1996",1612,"LDCs: Asia",01,"Imports",8.71573,,
19951996,"1996",1615,"LDCs: Islands and Haiti",02,"Exports",-11.33313,,
19951996,"1996",1615,"LDCs: Islands and Haiti",01,"Imports",-0.12493,,
19951996,"1996",1620,"LLDCs (Landlocked developing countries)",02,"Exports",8.30192,,
19951996,"1996",1620,"LLDCs (Landlocked developing countries)",01,"Imports",17.25235,,
19951996,"1996",1640,"SIDS (Small island developing States) (UN-OHRLLS)",02,"Exports",5.63798,,
19951996,"1996",1640,"SIDS (Small island developing States) (UN-OHRLLS)",01,"Imports",4.31384,,
19951996,"1996",1641,"SIDS: Atlantic and Indian Ocean",02,"Exports",20.20458,,
19951996,"1996",1641,"SIDS: Atlantic and Indian Ocean",01,"Imports",12.38396,,
19951996,"1996",1642,"SIDS: Caribbean",02,"Exports",4.18186,,
19951996,"1996",1642,"SIDS: Caribbean",01,"Imports",-3.64815,,
19951996,"1996",1643,"SIDS: Pacific",02,"Exports",5.59879,,
19951996,"1996",1643,"SIDS: Pacific",01,"Imports",5.66019,,
19951996,"1996",2623,"Low-income developing economies",02,"Exports",10.3852,,
19951996,"1996",2623,"Low-income developing economies",01,"Imports",8.8815,,
19951996,"1996",2622,"Middle-income developing economies",02,"Exports",12.62667,,
19951996,"1996",2622,"Middle-income developing economies",01,"Imports",7.37796,,
19951996,"1996",2621,"High-income developing economies",02,"Exports",7.75616,,
19951996,"1996",2621,"High-income developing economies",01,"Imports",6.66499,,
19951996,"1996",2711,"BRICS",02,"Exports",4.34801,,
19951996,"1996",2711,"BRICS",01,"Imports",5.75278,,
19951996,"1996",3412,"European Union (2020 …)",02,"Exports",2.67059,,
19951996,"1996",3412,"European Union (2020 …)",01,"Imports",1.80984,,
19951996,"1996",3916,"G20 (Group of Twenty)",02,"Exports",3.77935,,
19951996,"1996",3916,"G20 (Group of Twenty)",01,"Imports",4.79132,,
19951996,"1996",3919,"G-77 (Group of 77)",02,"Exports",9.08503,,
19951996,"1996",3919,"G-77 (Group of 77)",01,"Imports",6.31097,,
19951996,"1996",3905,"OECD (Organisation for Economic Cooperation and Development)",02,"Exports",3.35778,,
19951996,"1996",3905,"OECD (Organisation for Economic Cooperation and Development)",01,"Imports",4.52762,,
19961997,"1997",0000,"World",02,"Exports",3.48091,,
19961997,"1997",0000,"World",01,"Imports",3.43639,,
19961997,"1997",5100,"Africa",02,"Exports",1.18653,,
19961997,"1997",5100,"Africa",01,"Imports",4.39167,,
19961997,"1997",5110,"Northern Africa",02,"Exports",1.55135,,
19961997,"1997",5110,"Northern Africa",01,"Imports",-0.35072,,
19961997,"1997",5120,"Sub-Saharan Africa",02,"Exports",1.01603,,
19961997,"1997",5120,"Sub-Saharan Africa",01,"Imports",7.1711,,
19961997,"1997",5121,"Eastern Africa",02,"Exports",-0.68886,,
19961997,"1997",5121,"Eastern Africa",01,"Imports",-3.08345,,
19961997,"1997",5122,"Middle Africa",02,"Exports",2.50722,,
19961997,"1997",5122,"Middle Africa",01,"Imports",-0.96567,,
19961997,"1997",5123,"Southern Africa",02,"Exports",6.27169,,
19961997,"1997",5123,"Southern Africa",01,"Imports",9.65327,,
19961997,"1997",5124,"Western Africa",02,"Exports",-5.6982,,
19961997,"1997",5124,"Western Africa",01,"Imports",15.56921,,
19961997,"1997",5200,"Americas",02,"Exports",9.83479,,
19961997,"1997",5200,"Americas",01,"Imports",12.10786,,
19961997,"1997",5210,"Northern America",02,"Exports",9.28449,,
19961997,"1997",5210,"Northern America",01,"Imports",10.30673,,
19961997,"1997",5220,"Latin America and the Caribbean",02,"Exports",11.58422,,
19961997,"1997",5220,"Latin America and the Caribbean",01,"Imports",18.59604,,
19961997,"1997",5221,"Caribbean",02,"Exports",5.30527,,
19961997,"1997",5221,"Caribbean",01,"Imports",12.18752,,
19961997,"1997",5222,"Central America",02,"Exports",15.55187,,
19961997,"1997",5222,"Central America",01,"Imports",22.05465,,
19961997,"1997",5223,"South America",02,"Exports",9.16677,,
19961997,"1997",5223,"South America",01,"Imports",17.02501,,
19961997,"1997",5300,"Asia",02,"Exports",5.42193,,
19961997,"1997",5300,"Asia",01,"Imports",1.6446,,
19961997,"1997",5310,"Central Asia",02,"Exports",-1.685,,
19961997,"1997",5310,"Central Asia",01,"Imports",-5.08487,,
19961997,"1997",5330,"Eastern Asia",02,"Exports",6.22421,,
19961997,"1997",5330,"Eastern Asia",01,"Imports",1.12866,,
19961997,"1997",5350,"South-eastern Asia",02,"Exports",4.43909,,
19961997,"1997",5350,"South-eastern Asia",01,"Imports",1.58233,,
19961997,"1997",5320,"Southern Asia",02,"Exports",-2.0537,,
19961997,"1997",5320,"Southern Asia",01,"Imports",2.24409,,
19961997,"1997",5340,"Western Asia",02,"Exports",6.40494,,
19961997,"1997",5340,"Western Asia",01,"Imports",4.57128,,
19961997,"1997",5400,"Europe",02,"Exports",-0.38,,
19961997,"1997",5400,"Europe",01,"Imports",0.10413,,
19961997,"1997",5410,"Eastern Europe",02,"Exports",2.83347,,
19961997,"1997",5410,"Eastern Europe",01,"Imports",6.42546,,
19961997,"1997",5420,"Northern Europe",02,"Exports",4.43202,,
19961997,"1997",5420,"Northern Europe",01,"Imports",4.97067,,
19961997,"1997",5430,"Southern Europe",02,"Exports",-4.62517,,
19961997,"1997",5430,"Southern Europe",01,"Imports",-0.6956,,
19961997,"1997",5440,"Western Europe",02,"Exports",-1.46612,,
19961997,"1997",5440,"Western Europe",01,"Imports",-2.61714,,
19961997,"1997",5500,"Oceania",02,"Exports",2.91779,,
19961997,"1997",5500,"Oceania",01,"Imports",0.13083,,
19961997,"1997",0001,"Individual economies",02,"Exports",,,"Not applicable"
19961997,"1997",0001,"Individual economies",01,"Imports",,,"Not applicable"
19961997,"1997",004,"Afghanistan",02,"Exports",12.56315,,
19961997,"1997",004,"Afghanistan",01,"Imports",-8.6233,,
19961997,"1997",008,"Albania",02,"Exports",-32.99057,,
19961997,"1997",008,"Albania",01,"Imports",-31.14603,,
19961997,"1997",012,"Algeria",02,"Exports",4.86131,,
19961997,"1997",012,"Algeria",01,"Imports",-4.41852,,
19961997,"1997",016,"American Samoa",02,"Exports",35.46326,,
19961997,"1997",016,"American Samoa",01,"Imports",12.32469,,
19961997,"1997",020,"Andorra",02,"Exports",3.80036,,
19961997,"1997",020,"Andorra",01,"Imports",-0.00629,,
19961997,"1997",024,"Angola",02,"Exports",-1.73189,,
19961997,"1997",024,"Angola",01,"Imports",27.30392,,
19961997,"1997",660,"Anguilla",02,"Exports",-9.24369,,
19961997,"1997",660,"Anguilla",01,"Imports",2.64505,,
19961997,"1997",028,"Antigua and Barbuda",02,"Exports",0,,
19961997,"1997",028,"Antigua and Barbuda",01,"Imports",3.76299,,
19961997,"1997",032,"Argentina",02,"Exports",11.00403,,
19961997,"1997",032,"Argentina",01,"Imports",28.14758,,
19961997,"1997",051,"Armenia",02,"Exports",-19.89321,,
19961997,"1997",051,"Armenia",01,"Imports",4.26502,,
19961997,"1997",533,"Aruba",02,"Exports",-0.48668,,
19961997,"1997",533,"Aruba",01,"Imports",3.98659,,
19961997,"1997",036,"Australia",02,"Exports",4.32716,,
19961997,"1997",036,"Australia",01,"Imports",0.7101,,
19961997,"1997",040,"Austria",02,"Exports",2.84144,,
19961997,"1997",040,"Austria",01,"Imports",-3.89545,,
19961997,"1997",031,"Azerbaijan",02,"Exports",23.80952,,
19961997,"1997",031,"Azerbaijan",01,"Imports",-17.37773,,
19961997,"1997",044,"Bahamas",02,"Exports",-2.48423,,
19961997,"1997",044,"Bahamas",01,"Imports",18.87138,,
19961997,"1997",048,"Bahrain",02,"Exports",-6.73919,,
19961997,"1997",048,"Bahrain",01,"Imports",-5.75892,,
19961997,"1997",050,"Bangladesh",02,"Exports",13.72088,,
19961997,"1997",050,"Bangladesh",01,"Imports",3.28498,,
19961997,"1997",052,"Barbados",02,"Exports",0.82781,,
19961997,"1997",052,"Barbados",01,"Imports",19.41563,,
19961997,"1997",112,"Belarus",02,"Exports",29.19048,,
19961997,"1997",112,"Belarus",01,"Imports",25.21148,,
19961997,"1997",056,"Belgium",02,"Exports",-1.44046,,
19961997,"1997",056,"Belgium",01,"Imports",-3.42448,,
19961997,"1997",084,"Belize",02,"Exports",5.27792,,
19961997,"1997",084,"Belize",01,"Imports",12.02395,,
19961997,"1997",204,"Benin",02,"Exports",-19.69697,,
19961997,"1997",204,"Benin",01,"Imports",4.19375,,
19961997,"1997",060,"Bermuda",02,"Exports",-16.17647,,
19961997,"1997",060,"Bermuda",01,"Imports",8.78735,,
19961997,"1997",064,"Bhutan",02,"Exports",17.35563,,
19961997,"1997",064,"Bhutan",01,"Imports",7.33766,,
19961997,"1997",068,"Bolivia (Plurinational State of)",02,"Exports",2.58552,,
19961997,"1997",068,"Bolivia (Plurinational State of)",01,"Imports",13.20489,,
19961997,"1997",535,"Bonaire, Sint Eustatius and Saba",02,"Exports",,,"Not applicable"
19961997,"1997",535,"Bonaire, Sint Eustatius and Saba",01,"Imports",,,"Not applicable"
19961997,"1997",070,"Bosnia and Herzegovina",02,"Exports",71.13095,"Estimated",
19961997,"1997",070,"Bosnia and Herzegovina",01,"Imports",23.96387,"Estimated",
19961997,"1997",072,"Botswana",02,"Exports",12.02484,,
19961997,"1997",072,"Botswana",01,"Imports",31.0555,,
19961997,"1997",076,"Brazil",02,"Exports",10.9905,,
19961997,"1997",076,"Brazil",01,"Imports",12.7432,,
19961997,"1997",092,"British Virgin Islands",02,"Exports",8.21256,"Estimated",
19961997,"1997",092,"British Virgin Islands",01,"Imports",5.05051,"Estimated",
19961997,"1997",096,"Brunei Darussalam",02,"Exports",-0.56429,,
19961997,"1997",096,"Brunei Darussalam",01,"Imports",-11.668,,
19961997,"1997",100,"Bulgaria",02,"Exports",1.02249,,
19961997,"1997",100,"Bulgaria",01,"Imports",-2.85714,,
19961997,"1997",854,"Burkina Faso",02,"Exports",-0.10442,,
19961997,"1997",854,"Burkina Faso",01,"Imports",-9.1949,,
19961997,"1997",108,"Burundi",02,"Exports",117.01416,,
19961997,"1997",108,"Burundi",01,"Imports",-4.44959,,
19961997,"1997",132,"Cabo Verde",02,"Exports",9.74928,,
19961997,"1997",132,"Cabo Verde",01,"Imports",0.42735,,
19961997,"1997",116,"Cambodia",02,"Exports",14.28571,,
19961997,"1997",116,"Cambodia",01,"Imports",-0.72775,,
19961997,"1997",120,"Cameroon",02,"Exports",4.96479,,
19961997,"1997",120,"Cameroon",01,"Imports",10.75795,,
