Year,Economy,Economy Label,Flow,Flow Label,Product concentration index,Product concentration index Footnote,Product concentration index Missing value
2015,694,"Sierra Leone",01,"Imports",0.27172,,
2015,702,"Singapore",02,"Exports",0.21496,,
2015,702,"Singapore",01,"Imports",0.08314,,
2015,703,"Slovakia",02,"Exports",0.08553,,
2015,703,"Slovakia",01,"Imports",0.12046,,
2015,705,"Slovenia",02,"Exports",0.34276,,
2015,705,"Slovenia",01,"Imports",0.13375,,
2015,090,"Solomon Islands",02,"Exports",0.25435,,
2015,090,"Solomon Islands",01,"Imports",0.34162,,
2015,710,"South Africa",02,"Exports",0.09122,,
2015,710,"South Africa",01,"Imports",0.11356,,
2015,724,"Spain",02,"Exports",0.09401,,
2015,724,"Spain",01,"Imports",0.12583,,
2015,144,"Sri Lanka",02,"Exports",0.16786,,
2015,144,"Sri Lanka",01,"Imports",0.12454,,
2015,275,"State of Palestine",02,"Exports",0.15493,,
2015,275,"State of Palestine",01,"Imports",0.12165,,
2015,729,"Sudan",02,"Exports",0.53002,,
2015,729,"Sudan",01,"Imports",0.24398,,
2015,736,"Sudan (...2011)",02,"Exports",,,"Not applicable"
2015,736,"Sudan (...2011)",01,"Imports",,,"Not applicable"
2015,740,"Suriname",02,"Exports",0.13565,,
2015,740,"Suriname",01,"Imports",0.11768,,
2015,752,"Sweden",02,"Exports",0.16838,,
2015,752,"Sweden",01,"Imports",0.11486,,
2015,757,"Switzerland, Liechtenstein",02,"Exports",0.49267,,
2015,757,"Switzerland, Liechtenstein",01,"Imports",0.2365,,
2015,834,"Tanzania, United Republic of",02,"Exports",0.17693,,
2015,834,"Tanzania, United Republic of",01,"Imports",0.25253,,
2015,764,"Thailand",02,"Exports",0.13243,,
2015,764,"Thailand",01,"Imports",0.10443,,
2015,768,"Togo",02,"Exports",0.27257,,
2015,768,"Togo",01,"Imports",0.18771,,
2015,780,"Trinidad and Tobago",02,"Exports",0.16004,,
2015,780,"Trinidad and Tobago",01,"Imports",0.08373,,
2015,788,"Tunisia",02,"Exports",0.2262,,
2015,788,"Tunisia",01,"Imports",0.12639,,
2015,792,"Türkiye",02,"Exports",0.08512,,
2015,792,"Türkiye",01,"Imports",0.09969,,
2015,800,"Uganda",02,"Exports",0.26637,,
2015,800,"Uganda",01,"Imports",0.2625,,
2015,804,"Ukraine",02,"Exports",0.26997,,
2015,804,"Ukraine",01,"Imports",0.11196,,
2015,784,"United Arab Emirates",02,"Exports",0.11354,,
2015,784,"United Arab Emirates",01,"Imports",0.07162,,
2015,926,"United Kingdom",02,"Exports",0.27272,,
2015,926,"United Kingdom",01,"Imports",0.12219,,
2015,842,"United States of America",02,"Exports",0.11884,,
2015,842,"United States of America",01,"Imports",0.13028,,
2015,858,"Uruguay",02,"Exports",0.24488,,
2015,858,"Uruguay",01,"Imports",0.08403,,
2015,704,"Viet Nam",02,"Exports",0.11811,,
2015,704,"Viet Nam",01,"Imports",0.12245,,
2015,887,"Yemen",02,"Exports",0.08081,,
2015,887,"Yemen",01,"Imports",0.25065,,
2015,894,"Zambia",02,"Exports",0.24915,,
2015,894,"Zambia",01,"Imports",0.1935,,
2015,716,"Zimbabwe",02,"Exports",0.68403,,
2015,716,"Zimbabwe",01,"Imports",0.18146,,
2015,0000,"World",02,"Exports",0.08244,,
2015,0000,"World",01,"Imports",0.08972,,
2015,5100,"Africa",02,"Exports",0.1084,,
2015,5100,"Africa",01,"Imports",0.10477,,
2015,5110,"Northern Africa",02,"Exports",0.08726,,
2015,5110,"Northern Africa",01,"Imports",0.12872,,
2015,5120,"Sub-Saharan Africa",02,"Exports",0.15017,,
2015,5120,"Sub-Saharan Africa",01,"Imports",0.11022,,
2015,5121,"Eastern Africa",02,"Exports",0.16562,,
2015,5121,"Eastern Africa",01,"Imports",0.15869,,
2015,5122,"Middle Africa",02,"Exports",0.38744,,
2015,5122,"Middle Africa",01,"Imports",0.11367,,
2015,5123,"Southern Africa",02,"Exports",0.0852,,
2015,5123,"Southern Africa",01,"Imports",0.1003,,
2015,5124,"Western Africa",02,"Exports",0.37546,,
2015,5124,"Western Africa",01,"Imports",0.13008,,
2015,5200,"Americas",02,"Exports",0.10403,,
2015,5200,"Americas",01,"Imports",0.11124,,
2015,5210,"Northern America",02,"Exports",0.10433,,
2015,5210,"Northern America",01,"Imports",0.12226,,
2015,5220,"Latin America and the Caribbean",02,"Exports",0.13899,,
2015,5220,"Latin America and the Caribbean",01,"Imports",0.09581,,
2015,5221,"Caribbean",02,"Exports",0.17227,,
2015,5221,"Caribbean",01,"Imports",0.08061,,
2015,5222,"Central America",02,"Exports",0.09915,,
2015,5222,"Central America",01,"Imports",0.09493,,
2015,5223,"South America",02,"Exports",0.18099,,
2015,5223,"South America",01,"Imports",0.10906,,
2015,5300,"Asia",02,"Exports",0.05514,,
2015,5300,"Asia",01,"Imports",0.07578,,
2015,5310,"Central Asia",02,"Exports",0.3008,,
2015,5310,"Central Asia",01,"Imports",0.11385,,
2015,5330,"Eastern Asia",02,"Exports",0.05503,,
2015,5330,"Eastern Asia",01,"Imports",0.09836,,
2015,5350,"South-eastern Asia",02,"Exports",0.09592,,
2015,5350,"South-eastern Asia",01,"Imports",0.07816,,
2015,5320,"Southern Asia",02,"Exports",0.11484,,
2015,5320,"Southern Asia",01,"Imports",0.10737,,
2015,5340,"Western Asia",02,"Exports",0.08602,,
2015,5340,"Western Asia",01,"Imports",0.07778,,
2015,5400,"Europe",02,"Exports",0.14183,,
2015,5400,"Europe",01,"Imports",0.10564,,
2015,5410,"Eastern Europe",02,"Exports",0.09009,,
2015,5410,"Eastern Europe",01,"Imports",0.10514,,
2015,5420,"Northern Europe",02,"Exports",0.20323,,
2015,5420,"Northern Europe",01,"Imports",0.10959,,
2015,5430,"Southern Europe",02,"Exports",0.09839,,
2015,5430,"Southern Europe",01,"Imports",0.11291,,
2015,5440,"Western Europe",02,"Exports",0.17043,,
2015,5440,"Western Europe",01,"Imports",0.10528,,
2015,5500,"Oceania",02,"Exports",0.14042,,
2015,5500,"Oceania",01,"Imports",0.1197,,
2015,5600,"Asia and Oceania",02,"Exports",0.05215,,
2015,5600,"Asia and Oceania",01,"Imports",0.07594,,
2015,5702,"Northern America and Europe",02,"Exports",0.12792,,
2015,5702,"Northern America and Europe",01,"Imports",0.10887,,
2015,5706,"Europe, Northern America, Australia and New Zealand",02,"Exports",0.12366,,
2015,5706,"Europe, Northern America, Australia and New Zealand",01,"Imports",0.10904,,
2015,5703,"Central and Southern Asia",02,"Exports",0.11295,,
2015,5703,"Central and Southern Asia",01,"Imports",0.10025,,
2015,5704,"Eastern and South-Eastern Asia",02,"Exports",0.05339,,
2015,5704,"Eastern and South-Eastern Asia",01,"Imports",0.08634,,
2015,5705,"Western Asia and Northern Africa",02,"Exports",0.07431,,
2015,5705,"Western Asia and Northern Africa",01,"Imports",0.08124,,
2015,1400,"Developing economies",02,"Exports",0.05267,,
2015,1400,"Developing economies",01,"Imports",0.0755,,
2015,1410,"Developing economies: Africa",02,"Exports",0.1084,,
2015,1410,"Developing economies: Africa",01,"Imports",0.10477,,
2015,1420,"Developing economies: Americas",02,"Exports",0.13899,,
2015,1420,"Developing economies: Americas",01,"Imports",0.09581,,
2015,1460,"Developing economies: Asia and Oceania",02,"Exports",0.05511,,
2015,1460,"Developing economies: Asia and Oceania",01,"Imports",0.07752,,
2015,1430,"Developing economies: Asia",02,"Exports",0.05518,,
2015,1430,"Developing economies: Asia",01,"Imports",0.07765,,
2015,1450,"Developing economies: Oceania",02,"Exports",0.13887,,
2015,1450,"Developing economies: Oceania",01,"Imports",0.08478,,
2015,1500,"Developed economies",02,"Exports",0.12344,,
2015,1500,"Developed economies",01,"Imports",0.10703,,
2015,1520,"Developed economies: Americas",02,"Exports",0.10433,,
2015,1520,"Developed economies: Americas",01,"Imports",0.12226,,
2015,1560,"Developed economies: Asia and Oceania",02,"Exports",0.10621,,
2015,1560,"Developed economies: Asia and Oceania",01,"Imports",0.10116,,
2015,1530,"Developed economies: Asia",02,"Exports",0.1537,,
2015,1530,"Developed economies: Asia",01,"Imports",0.09957,,
2015,1550,"Developed economies: Oceania",02,"Exports",0.14244,,
2015,1550,"Developed economies: Oceania",01,"Imports",0.12277,,
2015,1540,"Developed economies: Europe",02,"Exports",0.14183,,
2015,1540,"Developed economies: Europe",01,"Imports",0.10564,,
2015,1600,"Developing economies excluding China",02,"Exports",0.06364,,
2015,1600,"Developing economies excluding China",01,"Imports",0.06983,,
2015,1601,"Developing economies excluding LDCs",02,"Exports",0.05211,,
2015,1601,"Developing economies excluding LDCs",01,"Imports",0.0765,,
2015,1610,"LDCs (Least developed countries)",02,"Exports",0.15683,,
2015,1610,"LDCs (Least developed countries)",01,"Imports",0.10435,,
2015,1614,"LDCs: Africa",02,"Exports",0.15418,,
2015,1614,"LDCs: Africa",01,"Imports",0.13057,,
2015,1612,"LDCs: Asia",02,"Exports",0.21042,,
2015,1612,"LDCs: Asia",01,"Imports",0.12665,,
2015,1615,"LDCs: Islands and Haiti",02,"Exports",0.2433,,
2015,1615,"LDCs: Islands and Haiti",01,"Imports",0.21041,,
2015,1620,"LLDCs (Landlocked developing countries)",02,"Exports",0.12937,,
2015,1620,"LLDCs (Landlocked developing countries)",01,"Imports",0.10508,,
2015,1640,"SIDS (Small island developing States) (UN-OHRLLS)",02,"Exports",0.15821,,
2015,1640,"SIDS (Small island developing States) (UN-OHRLLS)",01,"Imports",0.0693,,
2015,1641,"SIDS: Atlantic and Indian Ocean",02,"Exports",0.19128,,
2015,1641,"SIDS: Atlantic and Indian Ocean",01,"Imports",0.07433,,
2015,1642,"SIDS: Caribbean",02,"Exports",0.14971,,
2015,1642,"SIDS: Caribbean",01,"Imports",0.07827,,
2015,1643,"SIDS: Pacific",02,"Exports",0.20771,,
2015,1643,"SIDS: Pacific",01,"Imports",0.08036,,
2015,2623,"Low-income developing economies",02,"Exports",0.09361,,
2015,2623,"Low-income developing economies",01,"Imports",0.123,,
2015,2622,"Middle-income developing economies",02,"Exports",0.0766,,
2015,2622,"Middle-income developing economies",01,"Imports",0.08145,,
2015,2621,"High-income developing economies",02,"Exports",0.05363,,
2015,2621,"High-income developing economies",01,"Imports",0.08349,,
2015,2711,"BRICS",02,"Exports",0.0625,,
2015,2711,"BRICS",01,"Imports",0.12048,,
2015,3384,"BioTrade countries",02,"Exports",0.08007,,
2015,3384,"BioTrade countries",01,"Imports",0.09628,,
2015,3380,"CBD (Convention on Biological Diversity)",02,"Exports",0.08286,,
2015,3380,"CBD (Convention on Biological Diversity)",01,"Imports",0.0871,,
2015,3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",02,"Exports",0.08358,,
2015,3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",01,"Imports",0.0913,,
2015,3412,"European Union (2020 …)",02,"Exports",0.12201,,
2015,3412,"European Union (2020 …)",01,"Imports",0.10029,,
2015,3916,"G20 (Group of Twenty)",02,"Exports",0.08625,,
2015,3916,"G20 (Group of Twenty)",01,"Imports",0.09561,,
2015,3919,"G-77 (Group of 77)",02,"Exports",0.0558,,
2015,3919,"G-77 (Group of 77)",01,"Imports",0.08045,,
2015,3383,"LMMC (Like-Minded Megadiverse Countries)",02,"Exports",0.05781,,
2015,3383,"LMMC (Like-Minded Megadiverse Countries)",01,"Imports",0.10203,,
2015,3382,"Nagoya Protocol on Access and Benefit Sharing",02,"Exports",0.08994,,
2015,3382,"Nagoya Protocol on Access and Benefit Sharing",01,"Imports",0.08836,,
2015,3905,"OECD (Organisation for Economic Cooperation and Development)",02,"Exports",0.12033,,
2015,3905,"OECD (Organisation for Economic Cooperation and Development)",01,"Imports",0.10539,,
2016,004,"Afghanistan",02,"Exports",0.12387,,
2016,004,"Afghanistan",01,"Imports",0.35605,,
2016,008,"Albania",02,"Exports",0.15624,,
2016,008,"Albania",01,"Imports",0.10848,,
2016,012,"Algeria",02,"Exports",0.63202,,
2016,012,"Algeria",01,"Imports",0.15058,,
2016,020,"Andorra",02,"Exports",0.22817,,
2016,020,"Andorra",01,"Imports",0.12169,,
2016,024,"Angola",02,"Exports",0.26413,,
2016,024,"Angola",01,"Imports",0.13683,,
2016,028,"Antigua and Barbuda",02,"Exports",0.25749,,
2016,028,"Antigua and Barbuda",01,"Imports",0.08077,,
2016,032,"Argentina",02,"Exports",0.28116,,
2016,032,"Argentina",01,"Imports",0.15705,,
2016,051,"Armenia",02,"Exports",0.43242,,
2016,051,"Armenia",01,"Imports",0.11598,,
2016,533,"Aruba",02,"Exports",0.67428,,
2016,533,"Aruba",01,"Imports",0.0838,,
2016,036,"Australia",02,"Exports",0.15717,,
2016,036,"Australia",01,"Imports",0.14091,,
2016,040,"Austria",02,"Exports",0.11642,,
2016,040,"Austria",01,"Imports",0.09194,,
2016,031,"Azerbaijan",02,"Exports",0.27378,,
2016,031,"Azerbaijan",01,"Imports",0.13269,,
2016,044,"Bahamas",02,"Exports",0.50179,,
2016,044,"Bahamas",01,"Imports",0.06898,,
2016,048,"Bahrain",02,"Exports",0.18589,,
2016,048,"Bahrain",01,"Imports",0.08242,,
2016,052,"Barbados",02,"Exports",0.31631,,
2016,052,"Barbados",01,"Imports",0.0964,,
2016,112,"Belarus",02,"Exports",0.1314,,
2016,112,"Belarus",01,"Imports",0.08706,,
2016,056,"Belgium",02,"Exports",0.17902,,
2016,056,"Belgium",01,"Imports",0.15615,,
2016,084,"Belize",02,"Exports",0.36196,,
2016,084,"Belize",01,"Imports",0.16468,,
2016,204,"Benin",02,"Exports",0.56648,,
2016,204,"Benin",01,"Imports",0.35673,,
2016,060,"Bermuda",02,"Exports",0.80903,,
2016,060,"Bermuda",01,"Imports",0.07537,,
2016,068,"Bolivia (Plurinational State of)",02,"Exports",0.37018,,
2016,068,"Bolivia (Plurinational State of)",01,"Imports",0.11063,,
2016,070,"Bosnia and Herzegovina",02,"Exports",0.1082,,
2016,070,"Bosnia and Herzegovina",01,"Imports",0.08388,,
2016,072,"Botswana",02,"Exports",0.42276,,
2016,072,"Botswana",01,"Imports",0.14228,,
2016,076,"Brazil",02,"Exports",0.26021,,
2016,076,"Brazil",01,"Imports",0.1532,,
2016,096,"Brunei Darussalam",02,"Exports",0.1659,,
2016,096,"Brunei Darussalam",01,"Imports",0.1145,,
2016,100,"Bulgaria",02,"Exports",0.13368,,
2016,100,"Bulgaria",01,"Imports",0.12638,,
2016,854,"Burkina Faso",02,"Exports",0.52501,,
2016,854,"Burkina Faso",01,"Imports",0.24117,,
2016,108,"Burundi",02,"Exports",0.5402,,
2016,108,"Burundi",01,"Imports",0.25481,,
2016,132,"Cabo Verde",02,"Exports",0.3878,,
2016,132,"Cabo Verde",01,"Imports",0.09906,,
2016,116,"Cambodia",02,"Exports",0.20232,,
2016,116,"Cambodia",01,"Imports",0.30817,,
2016,120,"Cameroon",02,"Exports",0.40737,,
2016,120,"Cameroon",01,"Imports",0.22735,,
2016,124,"Canada",02,"Exports",0.10845,,
2016,124,"Canada",01,"Imports",0.08677,,
2016,140,"Central African Republic",02,"Exports",0.6032,,
2016,140,"Central African Republic",01,"Imports",0.26435,,
2016,152,"Chile",02,"Exports",0.13697,,
2016,152,"Chile",01,"Imports",0.09975,,
2016,156,"China",02,"Exports",0.05816,,
2016,156,"China",01,"Imports",0.172,,
2016,344,"China, Hong Kong SAR",02,"Exports",0.10216,,
2016,344,"China, Hong Kong SAR",01,"Imports",0.08611,,
2016,446,"China, Macao SAR",02,"Exports",0.23952,,
2016,446,"China, Macao SAR",01,"Imports",0.15806,,
2016,158,"China, Taiwan Province of",02,"Exports",0.08114,,
2016,158,"China, Taiwan Province of",01,"Imports",0.10572,,
2016,170,"Colombia",02,"Exports",0.30432,,
2016,170,"Colombia",01,"Imports",0.1406,,
2016,174,"Comoros",02,"Exports",0.63435,,
2016,174,"Comoros",01,"Imports",0.32352,,
2016,178,"Congo",02,"Exports",0.47638,,
2016,178,"Congo",01,"Imports",0.14166,,
2016,180,"Congo, Dem. Rep. of the",02,"Exports",0.33873,,
2016,180,"Congo, Dem. Rep. of the",01,"Imports",0.20172,,
2016,188,"Costa Rica",02,"Exports",0.26602,,
2016,188,"Costa Rica",01,"Imports",0.12949,,
2016,384,"Côte d'Ivoire",02,"Exports",0.41938,,
2016,384,"Côte d'Ivoire",01,"Imports",0.19624,,
2016,191,"Croatia",02,"Exports",0.12273,,
2016,191,"Croatia",01,"Imports",0.11234,,
2016,196,"Cyprus",02,"Exports",0.38516,,
2016,196,"Cyprus",01,"Imports",0.09337,,
2016,203,"Czechia",02,"Exports",0.09817,,
2016,203,"Czechia",01,"Imports",0.12351,,
2016,208,"Denmark",02,"Exports",0.10674,,
2016,208,"Denmark",01,"Imports",0.08981,,
2016,212,"Dominica",02,"Exports",0.24496,,
2016,212,"Dominica",01,"Imports",0.09886,,
2016,214,"Dominican Republic",02,"Exports",0.22354,,
2016,214,"Dominican Republic",01,"Imports",0.10555,,
2016,218,"Ecuador",02,"Exports",0.3486,,
2016,218,"Ecuador",01,"Imports",0.19401,,
2016,818,"Egypt",02,"Exports",0.09949,,
2016,818,"Egypt",01,"Imports",0.16613,,
2016,222,"El Salvador",02,"Exports",0.22807,,
2016,222,"El Salvador",01,"Imports",0.09685,,
2016,233,"Estonia",02,"Exports",0.09566,,
2016,233,"Estonia",01,"Imports",0.10253,,
2016,748,"Eswatini",02,"Exports",0.45103,,
2016,748,"Eswatini",01,"Imports",0.10838,,
2016,231,"Ethiopia",02,"Exports",0.41974,,
2016,231,"Ethiopia",01,"Imports",0.20979,,
2016,242,"Fiji",02,"Exports",0.17509,,
2016,242,"Fiji",01,"Imports",0.09888,,
2016,246,"Finland",02,"Exports",0.18206,,
2016,246,"Finland",01,"Imports",0.12417,,
2016,251,"France",02,"Exports",0.14244,,
2016,251,"France",01,"Imports",0.09566,,
2016,258,"French Polynesia",02,"Exports",0.59695,,
2016,258,"French Polynesia",01,"Imports",0.11482,,
2016,270,"Gambia",02,"Exports",0.22634,,
2016,270,"Gambia",01,"Imports",0.29622,,
2016,268,"Georgia",02,"Exports",0.28309,,
2016,268,"Georgia",01,"Imports",0.15787,,
2016,276,"Germany",02,"Exports",0.18701,,
2016,276,"Germany",01,"Imports",0.11228,,
2016,288,"Ghana",02,"Exports",0.54921,,
2016,288,"Ghana",01,"Imports",0.15152,,
2016,300,"Greece",02,"Exports",0.13634,,
2016,300,"Greece",01,"Imports",0.14033,,
2016,304,"Greenland",02,"Exports",0.38669,,
2016,304,"Greenland",01,"Imports",0.09663,,
2016,308,"Grenada",02,"Exports",0.3174,,
2016,308,"Grenada",01,"Imports",0.09232,,
2016,320,"Guatemala",02,"Exports",0.1914,,
2016,320,"Guatemala",01,"Imports",0.11683,,
2016,324,"Guinea",02,"Exports",0.21967,,
2016,324,"Guinea",01,"Imports",0.35981,,
2016,328,"Guyana",02,"Exports",0.32994,,
2016,328,"Guyana",01,"Imports",0.09789,,
2016,340,"Honduras",02,"Exports",0.31936,,
2016,340,"Honduras",01,"Imports",0.13696,,
2016,348,"Hungary",02,"Exports",0.16972,,
2016,348,"Hungary",01,"Imports",0.14986,,
2016,352,"Iceland",02,"Exports",0.20292,,
2016,352,"Iceland",01,"Imports",0.1316,,
2016,356,"India",02,"Exports",0.15126,,
2016,356,"India",01,"Imports",0.14495,,
2016,360,"Indonesia",02,"Exports",0.2072,,
2016,360,"Indonesia",01,"Imports",0.1406,,
2016,364,"Iran (Islamic Republic of)",02,"Exports",0.15692,,
2016,364,"Iran (Islamic Republic of)",01,"Imports",0.15898,,
2016,368,"Iraq",02,"Exports",0.39498,,
2016,372,"Ireland",02,"Exports",0.40424,,
2016,372,"Ireland",01,"Imports",0.14487,,
2016,376,"Israel",02,"Exports",0.45259,,
2016,376,"Israel",01,"Imports",0.11637,,
2016,380,"Italy",02,"Exports",0.1125,,
2016,380,"Italy",01,"Imports",0.1181,,
2016,388,"Jamaica",02,"Exports",0.18646,,
2016,388,"Jamaica",01,"Imports",0.11789,,
2016,392,"Japan",02,"Exports",0.13544,,
2016,392,"Japan",01,"Imports",0.11393,,
2016,400,"Jordan",02,"Exports",0.27654,,
2016,400,"Jordan",01,"Imports",0.11577,,
2016,398,"Kazakhstan",02,"Exports",0.31236,,
2016,398,"Kazakhstan",01,"Imports",0.10231,,
2016,404,"Kenya",02,"Exports",0.33142,,
2016,404,"Kenya",01,"Imports",0.22406,,
2016,296,"Kiribati",02,"Exports",0.49126,,
2016,296,"Kiribati",01,"Imports",0.19955,,
2016,410,"Korea, Republic of",02,"Exports",0.1625,,
2016,410,"Korea, Republic of",01,"Imports",0.07662,,
2016,414,"Kuwait",02,"Exports",0.14862,,
2016,414,"Kuwait",01,"Imports",0.07686,,
2016,417,"Kyrgyzstan",02,"Exports",0.26516,,
2016,417,"Kyrgyzstan",01,"Imports",0.10838,,
2016,418,"Lao People's Dem. Rep.",02,"Exports",0.20115,,
2016,418,"Lao People's Dem. Rep.",01,"Imports",0.23155,,
2016,428,"Latvia",02,"Exports",0.13829,,
2016,428,"Latvia",01,"Imports",0.11302,,
2016,422,"Lebanon",02,"Exports",0.11225,,
2016,422,"Lebanon",01,"Imports",0.1534,,
2016,426,"Lesotho",02,"Exports",0.27407,,
2016,426,"Lesotho",01,"Imports",0.1345,,
2016,434,"Libya",02,"Exports",0.28069,,
2016,434,"Libya",01,"Imports",0.12424,,
2016,440,"Lithuania",02,"Exports",0.11194,,
2016,440,"Lithuania",01,"Imports",0.11256,,
2016,442,"Luxembourg",02,"Exports",0.18578,,
2016,442,"Luxembourg",01,"Imports",0.1034,,
2016,450,"Madagascar",02,"Exports",0.29818,,
2016,450,"Madagascar",01,"Imports",0.15088,,
2016,454,"Malawi",02,"Exports",0.49196,,
2016,454,"Malawi",01,"Imports",0.30218,,
2016,458,"Malaysia",02,"Exports",0.22557,,
2016,458,"Malaysia",01,"Imports",0.06997,,
2016,462,"Maldives",02,"Exports",0.36613,,
2016,462,"Maldives",01,"Imports",0.08016,,
2016,466,"Mali",02,"Exports",0.51687,,
2016,466,"Mali",01,"Imports",0.19931,,
2016,470,"Malta",02,"Exports",0.72932,,
2016,470,"Malta",01,"Imports",0.12822,,
2016,478,"Mauritania",02,"Exports",0.39763,,
2016,478,"Mauritania",01,"Imports",0.17795,,
2016,480,"Mauritius",02,"Exports",0.22085,,
2016,480,"Mauritius",01,"Imports",0.10282,,
2016,484,"Mexico",02,"Exports",0.11725,,
2016,484,"Mexico",01,"Imports",0.08823,,
2016,498,"Moldova, Republic of",02,"Exports",0.18548,,
2016,498,"Moldova, Republic of",01,"Imports",0.12051,,
2016,496,"Mongolia",02,"Exports",0.48125,,
2016,496,"Mongolia",01,"Imports",0.11791,,
2016,499,"Montenegro",02,"Exports",0.20871,,
2016,499,"Montenegro",01,"Imports",0.07948,,
2016,500,"Montserrat",02,"Exports",0.37334,,
2016,500,"Montserrat",01,"Imports",0.0982,,
2016,504,"Morocco",02,"Exports",0.11766,,
2016,504,"Morocco",01,"Imports",0.13986,,
2016,508,"Mozambique",02,"Exports",0.46663,,
2016,508,"Mozambique",01,"Imports",0.19366,,
2016,104,"Myanmar",02,"Exports",0.24594,,
2016,104,"Myanmar",01,"Imports",0.35112,,
2016,516,"Namibia",02,"Exports",0.25742,,
2016,516,"Namibia",01,"Imports",0.09494,,
2016,524,"Nepal",02,"Exports",0.19387,,
2016,524,"Nepal",01,"Imports",0.1219,,
2016,528,"Netherlands (Kingdom of the)",02,"Exports",0.10042,,
2016,528,"Netherlands (Kingdom of the)",01,"Imports",0.08021,,
2016,554,"New Zealand",02,"Exports",0.16244,,
2016,554,"New Zealand",01,"Imports",0.0859,,
2016,558,"Nicaragua",02,"Exports",0.18746,,
2016,558,"Nicaragua",01,"Imports",0.17045,,
2016,562,"Niger",02,"Exports",0.43348,,
2016,562,"Niger",01,"Imports",0.28548,,
2016,566,"Nigeria",02,"Exports",0.33169,,
2016,566,"Nigeria",01,"Imports",0.20482,,
2016,807,"North Macedonia",02,"Exports",0.14643,,
2016,807,"North Macedonia",01,"Imports",0.07176,,
2016,579,"Norway",02,"Exports",0.43556,,
2016,579,"Norway",01,"Imports",0.08956,,
2016,512,"Oman",02,"Exports",0.15938,,
2016,512,"Oman",01,"Imports",0.10635,,
2016,586,"Pakistan",02,"Exports",0.13235,,
2016,586,"Pakistan",01,"Imports",0.20712,,
2016,585,"Palau",02,"Exports",0.28828,,
2016,585,"Palau",01,"Imports",0.09336,,
2016,591,"Panama",02,"Exports",0.33621,,
2016,591,"Panama",01,"Imports",0.23862,,
2016,600,"Paraguay",02,"Exports",0.36163,,
2016,600,"Paraguay",01,"Imports",0.1225,,
2016,604,"Peru",02,"Exports",0.16305,,
2016,604,"Peru",01,"Imports",0.12043,,
2016,608,"Philippines",02,"Exports",0.21332,,
2016,608,"Philippines",01,"Imports",0.11631,,
2016,616,"Poland",02,"Exports",0.07813,,
2016,616,"Poland",01,"Imports",0.08684,,
2016,620,"Portugal",02,"Exports",0.09987,,
2016,620,"Portugal",01,"Imports",0.09153,,
2016,634,"Qatar",02,"Exports",0.32826,,
2016,634,"Qatar",01,"Imports",0.06947,,
2016,642,"Romania",02,"Exports",0.13242,,
2016,642,"Romania",01,"Imports",0.12921,,
2016,643,"Russian Federation",02,"Exports",0.16261,,
2016,643,"Russian Federation",01,"Imports",0.1147,,
2016,646,"Rwanda",02,"Exports",0.29339,,
2016,646,"Rwanda",01,"Imports",0.16341,,
2016,659,"Saint Kitts and Nevis",02,"Exports",0.43724,,
2016,659,"Saint Kitts and Nevis",01,"Imports",0.07917,,
2016,662,"Saint Lucia",02,"Exports",0.30076,,
2016,662,"Saint Lucia",01,"Imports",0.08389,,
2016,670,"Saint Vincent and the Grenadines",02,"Exports",0.37012,,
2016,670,"Saint Vincent and the Grenadines",01,"Imports",0.10623,,
2016,882,"Samoa",02,"Exports",0.32232,,
2016,882,"Samoa",01,"Imports",0.10711,,
2016,678,"Sao Tome and Principe",02,"Exports",0.91889,,
2016,678,"Sao Tome and Principe",01,"Imports",0.14623,,
2016,682,"Saudi Arabia",02,"Exports",0.10218,,
2016,682,"Saudi Arabia",01,"Imports",0.10786,,
2016,686,"Senegal",02,"Exports",0.17134,,
2016,686,"Senegal",01,"Imports",0.22268,,
2016,688,"Serbia",02,"Exports",0.12451,,
2016,688,"Serbia",01,"Imports",0.1304,,
2016,690,"Seychelles",02,"Exports",0.82454,,
2016,690,"Seychelles",01,"Imports",0.32829,,
2016,694,"Sierra Leone",02,"Exports",0.362,,
2016,694,"Sierra Leone",01,"Imports",0.32281,,
2016,702,"Singapore",02,"Exports",0.19367,,
2016,702,"Singapore",01,"Imports",0.09021,,
2016,703,"Slovakia",02,"Exports",0.0865,,
2016,703,"Slovakia",01,"Imports",0.12548,,
2016,705,"Slovenia",02,"Exports",0.33437,,
2016,705,"Slovenia",01,"Imports",0.1334,,
2016,090,"Solomon Islands",02,"Exports",0.23993,,
2016,090,"Solomon Islands",01,"Imports",0.26457,,
2016,710,"South Africa",02,"Exports",0.09497,,
2016,710,"South Africa",01,"Imports",0.11019,,
2016,724,"Spain",02,"Exports",0.0884,,
2016,724,"Spain",01,"Imports",0.11204,,
2016,144,"Sri Lanka",02,"Exports",0.16318,,
2016,144,"Sri Lanka",01,"Imports",0.12437,,
2016,275,"State of Palestine",02,"Exports",0.16329,,
2016,275,"State of Palestine",01,"Imports",0.12024,,
2016,729,"Sudan",02,"Exports",0.27637,,
2016,729,"Sudan",01,"Imports",0.46305,,
2016,736,"Sudan (...2011)",02,"Exports",,,"Not applicable"
2016,736,"Sudan (...2011)",01,"Imports",,,"Not applicable"
2016,740,"Suriname",02,"Exports",0.1681,,
2016,740,"Suriname",01,"Imports",0.11741,,
